name,username,followers_count,listed_count,following,favorites,verified,default_profile,location,time_zone,statuses_count,description,geo_enabled,contributors_enabled,tweet_year,tweet_month,tweet_day,tweet_hour,tweet_text,tweet_lat,tweet_long,tweet_source,tweet_in_reply_to_screen_name,tweet_direct_reply,tweet_retweet_status,tweet_retweet_count,tweet_favorite_count,tweet_hashtags,tweet_hashtags_count,tweet_urls,tweet_urls_count,tweet_user_mentions,tweet_user_mentions_count,tweet_media_type,tweet_contributors
Stevens,FollowStevens,9295,228,938,3408,True,False,"Hoboken, NJ",,7330,"Stevens Institute of Technology, the Innovation University®, is a premier, private research university in Hoboken, N.J., just minutes from New York City.",True,False,2017,2,22,16,"OnStage at #Stevens is teaming up w/ @NJSymphony to bring ""The Tribute to Broadway"" performance to life on March 9!... https://t.co/dV0jvPJaQm",,,Twitter Web Client,,True,False,0,1,Stevens,1,https://t.co/dV0jvPJaQm,1,NJSymphony,1,,
Stevens,FollowStevens,9295,228,938,3408,True,False,"Hoboken, NJ",,7330,"Stevens Institute of Technology, the Innovation University®, is a premier, private research university in Hoboken, N.J., just minutes from New York City.",True,False,2017,2,21,20,"RT @StevensBusiness: Dreaming of a campaign that can go viral on Twitter? It's just a dream, expert tells #Stevens: https://t.co/IOdBaE3Sir",,,Twitter Web Client,,True,True,1,0,Stevens,1,https://t.co/IOdBaE3Sir,1,StevensBusiness,1,,
Stevens,FollowStevens,9295,228,938,3408,True,False,"Hoboken, NJ",,7330,"Stevens Institute of Technology, the Innovation University®, is a premier, private research university in Hoboken, N.J., just minutes from New York City.",True,False,2017,2,21,18,"RT @nfarvardin: Congratulations to Dr. Christophe Pierre, Provost and Vice President for Academic Affairs, for being named a Fellow of the...",,,Twitter Web Client,,True,True,3,0,,0,,0,nfarvardin,1,,
Stevens,FollowStevens,9295,228,938,3408,True,False,"Hoboken, NJ",,7330,"Stevens Institute of Technology, the Innovation University®, is a premier, private research university in Hoboken, N.J., just minutes from New York City.",True,False,2017,2,21,15,"Our President @nfarvardin sat with @NJBIZ to discuss the growth, tech-infused approach &amp; future plans of #Stevens:... https://t.co/AaW0alf3uB",,,Sprout Social,,True,False,1,4,Stevens,1,https://t.co/AaW0alf3uB,1,"nfarvardin, NJBIZ",2,,
Stevens,FollowStevens,9295,228,938,3408,True,False,"Hoboken, NJ",,7330,"Stevens Institute of Technology, the Innovation University®, is a premier, private research university in Hoboken, N.J., just minutes from New York City.",True,False,2017,2,21,15,"@ylimewalker We're so excited to welcome you to #Stevens, Emily! Thanks for choosing to become a #futureduck!",,,Twitter Web Client,ylimewalker,True,False,2,0,"Stevens, futureduck",2,,0,ylimewalker,1,,
Stevens,FollowStevens,9295,228,938,3408,True,False,"Hoboken, NJ",,7330,"Stevens Institute of Technology, the Innovation University®, is a premier, private research university in Hoboken, N.J., just minutes from New York City.",True,False,2017,2,21,15,RT @ylimewalker: Proud to say I am officially a Duck! So grateful for this opportunity and thank you for everyone who got me here! @Stevens...,,,Twitter Web Client,,True,True,2,0,,0,,0,ylimewalker,1,,
Stevens,FollowStevens,9295,228,938,3408,True,False,"Hoboken, NJ",,7330,"Stevens Institute of Technology, the Innovation University®, is a premier, private research university in Hoboken, N.J., just minutes from New York City.",True,False,2017,2,17,17,"Welcome to the #Stevens family, Jordan! We're thrilled that we were your #1 school. https://t.co/gO8aP4DxEr",,,Twitter for Android,,True,False,0,8,Stevens,1,https://t.co/gO8aP4DxEr,1,,0,,
Stevens,FollowStevens,9295,228,938,3408,True,False,"Hoboken, NJ",,7330,"Stevens Institute of Technology, the Innovation University®, is a premier, private research university in Hoboken, N.J., just minutes from New York City.",True,False,2017,2,17,16,"#Stevens Provost &amp; VP for Academic Affairs, Dr. Christophe Pierre, has been named a Fellow of the @AcadofInventors!... https://t.co/KVfUfqXpjm",,,Sprout Social,,True,False,1,7,Stevens,1,https://t.co/KVfUfqXpjm,1,AcadofInventors,1,,
Stevens,FollowStevens,9295,228,938,3408,True,False,"Hoboken, NJ",,7330,"Stevens Institute of Technology, the Innovation University®, is a premier, private research university in Hoboken, N.J., just minutes from New York City.",True,False,2017,2,16,20,We're just as excited for you to join us as a #futureduck! Thanks for choosing #Stevens. https://t.co/ygfyMOqd8T,,,Twitter for Android,,True,False,0,6,"futureduck, Stevens",2,https://t.co/ygfyMOqd8T,1,,0,,
Stevens,FollowStevens,9295,228,938,3408,True,False,"Hoboken, NJ",,7330,"Stevens Institute of Technology, the Innovation University®, is a premier, private research university in Hoboken, N.J., just minutes from New York City.",True,False,2017,2,16,19,"Join us on Wednesday, Feb. 22, for the #FirstGen student panel exploring college student success here at #Stevens:... https://t.co/RbvGZkqZ6r",,,Twitter Web Client,,True,False,0,2,"FirstGen, Stevens",2,https://t.co/RbvGZkqZ6r,1,,0,,
Stevens,FollowStevens,9295,228,938,3408,True,False,"Hoboken, NJ",,7330,"Stevens Institute of Technology, the Innovation University®, is a premier, private research university in Hoboken, N.J., just minutes from New York City.",True,False,2017,2,16,16,Not every college has an aerospace design team that could impress @NASA. #Stevens has two. Congrats to both teams!... https://t.co/AjU97bfcwg,,,Sprout Social,,True,False,4,26,Stevens,1,https://t.co/AjU97bfcwg,1,NASA,1,,
Stevens,FollowStevens,9295,228,938,3408,True,False,"Hoboken, NJ",,7330,"Stevens Institute of Technology, the Innovation University®, is a premier, private research university in Hoboken, N.J., just minutes from New York City.",True,False,2017,2,15,22,We love when a #futureduck shows this kind of excitement! Welcome to the #Stevens family! https://t.co/HnZOlVyAAQ,,,Twitter for Android,,True,False,2,5,"futureduck, Stevens",2,https://t.co/HnZOlVyAAQ,1,,0,,
Stevens,FollowStevens,9295,228,938,3408,True,False,"Hoboken, NJ",,7330,"Stevens Institute of Technology, the Innovation University®, is a premier, private research university in Hoboken, N.J., just minutes from New York City.",True,False,2017,2,15,20,"#Stevens is committed to providing the best educational opportunities for our students, as well as everyone who wil... https://t.co/LqIThWk9aZ",,,Twitter for Android,,True,False,0,7,Stevens,1,https://t.co/LqIThWk9aZ,1,,0,,
Stevens,FollowStevens,9295,228,938,3408,True,False,"Hoboken, NJ",,7330,"Stevens Institute of Technology, the Innovation University®, is a premier, private research university in Hoboken, N.J., just minutes from New York City.",True,False,2017,2,15,19,RT @StevensBusiness: Big news: the master's in Information Systems at #Stevens is tops in the country! https://t.co/nleN1HSYT5 https://t.co...,,,Twitter Web Client,,True,True,2,0,Stevens,1,https://t.co/nleN1HSYT5,1,StevensBusiness,1,,
Stevens,FollowStevens,9295,228,938,3408,True,False,"Hoboken, NJ",,7330,"Stevens Institute of Technology, the Innovation University®, is a premier, private research university in Hoboken, N.J., just minutes from New York City.",True,False,2017,2,15,16,"This is the Castle Stevens, which stood where the Howe Center now stands. Can you believe how much #Stevens campus... https://t.co/Zw9hjSMmKq",,,Sprout Social,,True,False,1,27,Stevens,1,https://t.co/Zw9hjSMmKq,1,,0,,
Stevens,FollowStevens,9295,228,938,3408,True,False,"Hoboken, NJ",,7330,"Stevens Institute of Technology, the Innovation University®, is a premier, private research university in Hoboken, N.J., just minutes from New York City.",True,False,2017,2,14,20,"RT @InnovationNJ: New Financial Analytics Lab Changing How Business Students Think About, Use Technology https://t.co/t3wXfmo9Hi via @Follo...",,,Twitter Web Client,,True,True,2,0,,0,https://t.co/t3wXfmo9Hi,1,InnovationNJ,1,,
Stevens,FollowStevens,9295,228,938,3408,True,False,"Hoboken, NJ",,7330,"Stevens Institute of Technology, the Innovation University®, is a premier, private research university in Hoboken, N.J., just minutes from New York City.",True,False,2017,2,14,19,Seeing so many #Stevens alums share their wedding &amp; engagement photos made our #ValentinesDay. View the full album:... https://t.co/4BIhycbYzh,,,Sprout Social,,True,False,1,5,"Stevens, ValentinesDay",2,https://t.co/4BIhycbYzh,1,,0,,
Stevens,FollowStevens,9295,228,938,3408,True,False,"Hoboken, NJ",,7330,"Stevens Institute of Technology, the Innovation University®, is a premier, private research university in Hoboken, N.J., just minutes from New York City.",True,False,2017,2,14,16,The #Stevens online MS program in Information Systems has been ranked #1 in the country by College Values Online!... https://t.co/EWP5WdpsoG,,,Sprout Social,,True,False,1,3,Stevens,1,https://t.co/EWP5WdpsoG,1,,0,,
Stevens,FollowStevens,9295,228,938,3408,True,False,"Hoboken, NJ",,7330,"Stevens Institute of Technology, the Innovation University®, is a premier, private research university in Hoboken, N.J., just minutes from New York City.",True,False,2017,2,13,19,Congratulations to these #Stevens business students! Keep up the great work. https://t.co/YgRwMeJTpw,,,Twitter for Android,,True,False,0,2,Stevens,1,https://t.co/YgRwMeJTpw,1,,0,,
Stevens,FollowStevens,9295,228,938,3408,True,False,"Hoboken, NJ",,7330,"Stevens Institute of Technology, the Innovation University®, is a premier, private research university in Hoboken, N.J., just minutes from New York City.",True,False,2017,2,13,16,Thanks to @DTDStevens for helping the #hoboken community after snow #stormNiko last week! https://t.co/jh71HndvOX,,,Twitter for Android,,True,False,6,13,"hoboken, stormNiko",2,https://t.co/jh71HndvOX,1,DTDStevens,1,,
Stevens,FollowStevens,9295,228,938,3408,True,False,"Hoboken, NJ",,7330,"Stevens Institute of Technology, the Innovation University®, is a premier, private research university in Hoboken, N.J., just minutes from New York City.",True,False,2017,2,10,20,RT @JoannaGagis: #ThisWknd Maria de Abreu Pineda @BergenCC @FollowStevens shares how #STEM offers employment opportunities for #women SUN 1...,,,Twitter Web Client,,True,True,1,0,"ThisWknd, STEM, women",3,,0,"BergenCC, FollowStevens",2,,
Stevens,FollowStevens,9295,228,938,3408,True,False,"Hoboken, NJ",,7330,"Stevens Institute of Technology, the Innovation University®, is a premier, private research university in Hoboken, N.J., just minutes from New York City.",True,False,2017,2,10,19,"RT @StevensBusiness: Our newest professor, Suman Banerjee, explores whether CEOs may be to blame for a rise in shareholder class actions: h...",,,Twitter Web Client,,True,True,1,0,,0,,0,StevensBusiness,1,,
Stevens,FollowStevens,9295,228,938,3408,True,False,"Hoboken, NJ",,7330,"Stevens Institute of Technology, the Innovation University®, is a premier, private research university in Hoboken, N.J., just minutes from New York City.",True,False,2017,2,10,16,RT @StevensGreeks: Snow day bonding!!!! @FollowStevens #stevensnow #rethinkgreek #snowday https://t.co/XPqvviM43P,,,Twitter Web Client,,True,True,2,0,"stevensnow, rethinkgreek, snowday",3,,0,"StevensGreeks, FollowStevens",2,photo,
Stevens,FollowStevens,9295,228,938,3408,True,False,"Hoboken, NJ",,7330,"Stevens Institute of Technology, the Innovation University®, is a premier, private research university in Hoboken, N.J., just minutes from New York City.",True,False,2017,2,10,16,3 #Stevens alums from across multiple schools created a mobile game that was selected to be a part of @Official_PAX... https://t.co/Cz44PX82BR,,,Sprout Social,,True,False,0,5,Stevens,1,https://t.co/Cz44PX82BR,1,Official_PAX,1,,
Stevens,FollowStevens,9295,228,938,3408,True,False,"Hoboken, NJ",,7330,"Stevens Institute of Technology, the Innovation University®, is a premier, private research university in Hoboken, N.J., just minutes from New York City.",True,False,2017,2,9,20,"For the full weather and facilities update on #Stevens campus, please read our announcement and stay safe. https://t.co/FnhPoePF4D",,,Sprout Social,,True,False,0,0,Stevens,1,https://t.co/FnhPoePF4D,1,,0,,
Stevens,FollowStevens,9295,228,938,3408,True,False,"Hoboken, NJ",,7330,"Stevens Institute of Technology, the Innovation University®, is a premier, private research university in Hoboken, N.J., just minutes from New York City.",True,False,2017,2,9,20,"Due to today's winter storm and current campus conditions, all evening classes have been cancelled.",,,Twitter Web Client,,True,False,1,7,,0,,0,,0,,
Stevens,FollowStevens,9295,228,938,3408,True,False,"Hoboken, NJ",,7330,"Stevens Institute of Technology, the Innovation University®, is a premier, private research university in Hoboken, N.J., just minutes from New York City.",True,False,2017,2,9,14,"Because of a construction site and safety concerns, sledding is not permitted on campus at this time.",,,Twitter Web Client,,True,False,11,14,,0,,0,,0,,
Stevens,FollowStevens,9295,228,938,3408,True,False,"Hoboken, NJ",,7330,"Stevens Institute of Technology, the Innovation University®, is a premier, private research university in Hoboken, N.J., just minutes from New York City.",True,False,2017,2,9,4,"Due to the storm, #Stevens offices will be closed tomorrow &amp; all classes that start prior to 6pm have been cancelled https://t.co/ptQT5GsnJf",,,Hootsuite,,True,False,3,4,Stevens,1,https://t.co/ptQT5GsnJf,1,,0,,
Stevens,FollowStevens,9295,228,938,3408,True,False,"Hoboken, NJ",,7330,"Stevens Institute of Technology, the Innovation University®, is a premier, private research university in Hoboken, N.J., just minutes from New York City.",True,False,2017,2,8,21,Come by the Howe Center on 2/22 for a student panel exploring first generation college student success at #Stevens:... https://t.co/mQHwsJMmPd,,,Sprout Social,,True,False,3,5,Stevens,1,https://t.co/mQHwsJMmPd,1,,0,,
Stevens,FollowStevens,9295,228,938,3408,True,False,"Hoboken, NJ",,7330,"Stevens Institute of Technology, the Innovation University®, is a premier, private research university in Hoboken, N.J., just minutes from New York City.",True,False,2017,2,8,19,"@JasonMilesPerez Yes! Contact the office at summer@stevens.edu or (201) 216-3683. Also, get more info or apply here: https://t.co/04SHBiLb5I",,,Twitter Web Client,JasonMilesPerez,True,False,0,0,,0,https://t.co/04SHBiLb5I,1,JasonMilesPerez,1,,
Stevens,FollowStevens,9295,228,938,3408,True,False,"Hoboken, NJ",,7330,"Stevens Institute of Technology, the Innovation University®, is a premier, private research university in Hoboken, N.J., just minutes from New York City.",True,False,2017,2,8,16,"#Stevens family, a snow storm is headed our way. Be safe, keep an eye on the weather &amp; check your email for updates... https://t.co/RgZ3Q0iPx4",,,Twitter Web Client,,True,False,0,6,Stevens,1,https://t.co/RgZ3Q0iPx4,1,,0,,
Stevens,FollowStevens,9295,228,938,3408,True,False,"Hoboken, NJ",,7330,"Stevens Institute of Technology, the Innovation University®, is a premier, private research university in Hoboken, N.J., just minutes from New York City.",True,False,2017,2,8,14,RT @tmonorato: 1 more week to apply for @FollowStevens Pre-College residential experiences! Visit https://t.co/Du51GQbF3h &amp; learn more! #ST...,,,Twitter Web Client,,True,True,2,0,,0,https://t.co/Du51GQbF3h,1,FollowStevens,1,,
Stevens,FollowStevens,9295,228,938,3408,True,False,"Hoboken, NJ",,7330,"Stevens Institute of Technology, the Innovation University®, is a premier, private research university in Hoboken, N.J., just minutes from New York City.",True,False,2017,2,7,21,"RT @StevensConnects: On 2/3, students from Stevens Biomedical Engineering Society visited #Hoboken High School to help teach the anatomy of...",,,Twitter Web Client,,True,True,5,0,Hoboken,1,,0,StevensConnects,1,,
Stevens,FollowStevens,9295,228,938,3408,True,False,"Hoboken, NJ",,7330,"Stevens Institute of Technology, the Innovation University®, is a premier, private research university in Hoboken, N.J., just minutes from New York City.",True,False,2017,2,7,18,This week's #studentspotlight goes to #Stevens senior Kely Amegbor. Find out what he'll be doing after graduation &amp;... https://t.co/bMdqfuWyXV,,,Twitter Web Client,,True,False,0,4,"studentspotlight, Stevens",2,https://t.co/bMdqfuWyXV,1,,0,,
Stevens,FollowStevens,9295,228,938,3408,True,False,"Hoboken, NJ",,7330,"Stevens Institute of Technology, the Innovation University®, is a premier, private research university in Hoboken, N.J., just minutes from New York City.",True,False,2017,2,7,15,Join us on 2/8 for our #Sustainability Seminar Series. Hear about invasive plant species &amp; the environmental impact... https://t.co/UvWBzOq604,,,Twitter Web Client,,True,False,0,0,Sustainability,1,https://t.co/UvWBzOq604,1,,0,,
Stevens,FollowStevens,9295,228,938,3408,True,False,"Hoboken, NJ",,7330,"Stevens Institute of Technology, the Innovation University®, is a premier, private research university in Hoboken, N.J., just minutes from New York City.",True,False,2017,2,6,19,"Wow, this incoming #futureduck may have more #StevensPride than anyone we've ever seen! https://t.co/q5YtDgNrJp",,,Twitter for Android,,True,False,0,8,"futureduck, StevensPride",2,https://t.co/q5YtDgNrJp,1,,0,,
Stevens,FollowStevens,9295,228,938,3408,True,False,"Hoboken, NJ",,7330,"Stevens Institute of Technology, the Innovation University®, is a premier, private research university in Hoboken, N.J., just minutes from New York City.",True,False,2017,2,6,17,Congrats to #Stevens President @nfarvardin on being named as one of the top 100 people in NJ business by @NJBIZ!... https://t.co/bssndo2bC9,,,Twitter Web Client,,True,False,6,11,Stevens,1,https://t.co/bssndo2bC9,1,"nfarvardin, NJBIZ",2,,
Stevens,FollowStevens,9295,228,938,3408,True,False,"Hoboken, NJ",,7330,"Stevens Institute of Technology, the Innovation University®, is a premier, private research university in Hoboken, N.J., just minutes from New York City.",True,False,2017,2,3,20,Learn more about Dr. Tavassolian's innovative work in newly emerging technology and early skin cancer detection via... https://t.co/W1ZoqdeoC2,,,Twitter for Android,,True,False,1,3,,0,https://t.co/W1ZoqdeoC2,1,,0,,
Stevens,FollowStevens,9295,228,938,3408,True,False,"Hoboken, NJ",,7330,"Stevens Institute of Technology, the Innovation University®, is a premier, private research university in Hoboken, N.J., just minutes from New York City.",True,False,2017,2,3,19,#Stevens was glad to see our grad students exhibit their intricate work at the Complex Fluids &amp; Soft Matter Worksho... https://t.co/o0wtNXxxdE,,,Twitter Web Client,,True,False,0,1,Stevens,1,https://t.co/o0wtNXxxdE,1,,0,,
Stevens,FollowStevens,9295,228,938,3408,True,False,"Hoboken, NJ",,7330,"Stevens Institute of Technology, the Innovation University®, is a premier, private research university in Hoboken, N.J., just minutes from New York City.",True,False,2017,2,3,15,Congrats to CS major Monica Razak on leading #Stevens Women in CS to a win at @NCWIT's Fall 2016 Student Seed Fund!... https://t.co/xD4a3c3p7S,,,Twitter Web Client,,True,False,1,4,Stevens,1,https://t.co/xD4a3c3p7S,1,NCWIT,1,,
Stevens,FollowStevens,9295,228,938,3408,True,False,"Hoboken, NJ",,7330,"Stevens Institute of Technology, the Innovation University®, is a premier, private research university in Hoboken, N.J., just minutes from New York City.",True,False,2017,2,2,22,#Tbt to about a month ago when James decided to become a student &amp; athlete here at #Stevens. Thanks for choosing to... https://t.co/UmafDsDTXz,,,Twitter for Android,,True,False,1,3,"Tbt, Stevens",2,https://t.co/UmafDsDTXz,1,,0,,
Stevens,FollowStevens,9295,228,938,3408,True,False,"Hoboken, NJ",,7330,"Stevens Institute of Technology, the Innovation University®, is a premier, private research university in Hoboken, N.J., just minutes from New York City.",True,False,2017,2,2,20,The future of #dataviz and financial analytics is here at #Stevens. https://t.co/GZbJ1JZKxc,,,Twitter for Android,,True,False,0,1,"dataviz, Stevens",2,https://t.co/GZbJ1JZKxc,1,,0,,
Stevens,FollowStevens,9295,228,938,3408,True,False,"Hoboken, NJ",,7330,"Stevens Institute of Technology, the Innovation University®, is a premier, private research university in Hoboken, N.J., just minutes from New York City.",True,False,2017,2,2,16,We're thrilled that @StevensSoftball earned the Team Academic Award for spring sports w/ a  3.778 GPA.... https://t.co/uVuO6bdMhN,,,Hootsuite,,True,False,1,7,,0,https://t.co/uVuO6bdMhN,1,StevensSoftball,1,,
Stevens,FollowStevens,9295,228,938,3408,True,False,"Hoboken, NJ",,7330,"Stevens Institute of Technology, the Innovation University®, is a premier, private research university in Hoboken, N.J., just minutes from New York City.",True,False,2017,2,1,20,"We're thankful for the alums who came back to #Stevens to see the new, one-of-a-kind Hanlon #finance lab.... https://t.co/uxdmsv4xxA",,,Twitter for Android,,True,False,0,0,"Stevens, finance",2,https://t.co/uxdmsv4xxA,1,,0,,
Stevens,FollowStevens,9295,228,938,3408,True,False,"Hoboken, NJ",,7330,"Stevens Institute of Technology, the Innovation University®, is a premier, private research university in Hoboken, N.J., just minutes from New York City.",True,False,2017,2,1,15,"#Stevens offers degrees that help graduates earn as much as their Ivy League peers, on average:... https://t.co/JJgQQ99bGY",,,Twitter Web Client,,True,False,4,15,Stevens,1,https://t.co/JJgQQ99bGY,1,,0,,
Stevens,FollowStevens,9295,228,938,3408,True,False,"Hoboken, NJ",,7330,"Stevens Institute of Technology, the Innovation University®, is a premier, private research university in Hoboken, N.J., just minutes from New York City.",True,False,2017,1,31,18,"It's a stunning, snowy day on #Stevens campus! https://t.co/CrJWAUfsvF",,,Twitter for Android,,True,False,16,48,Stevens,1,,0,,0,photo,
Stevens,FollowStevens,9295,228,938,3408,True,False,"Hoboken, NJ",,7330,"Stevens Institute of Technology, the Innovation University®, is a premier, private research university in Hoboken, N.J., just minutes from New York City.",True,False,2017,1,30,20,Come by the DeBaun Auditorium tonight to learn more about our community here in #Hoboken. https://t.co/mTfGkk4oMv,,,Twitter for Android,,True,False,2,3,Hoboken,1,https://t.co/mTfGkk4oMv,1,,0,,
Stevens,FollowStevens,9295,228,938,3408,True,False,"Hoboken, NJ",,7330,"Stevens Institute of Technology, the Innovation University®, is a premier, private research university in Hoboken, N.J., just minutes from New York City.",True,False,2017,1,30,17,"It's #NationalBubbleWrapAppreciationDay, but did you know that #Stevens alumnus Alfred Fielding co-invented the fun... https://t.co/XtwmznVdUc",,,Twitter Web Client,,True,False,9,21,"NationalBubbleWrapAppreciationDay, Stevens",2,https://t.co/XtwmznVdUc,1,,0,,
Stevens,FollowStevens,9295,228,938,3408,True,False,"Hoboken, NJ",,7330,"Stevens Institute of Technology, the Innovation University®, is a premier, private research university in Hoboken, N.J., just minutes from New York City.",True,False,2017,1,27,21,RT @EthanChazin: #intro2entro @FollowStevens class #prototyping #sectiono rockstar students https://t.co/MLBYisVeAQ,,,Twitter Web Client,,True,True,1,0,"intro2entro, prototyping, sectiono",3,,0,"EthanChazin, FollowStevens",2,photo,
Stevens,FollowStevens,9295,228,938,3408,True,False,"Hoboken, NJ",,7330,"Stevens Institute of Technology, the Innovation University®, is a premier, private research university in Hoboken, N.J., just minutes from New York City.",True,False,2017,1,27,19,Thanks to @DrShaunHarper for coming to #Stevens and informing us about how #diversity can be improved at our univer... https://t.co/89pmHIn8Wb,,,Twitter for Android,,True,False,0,3,"Stevens, diversity",2,https://t.co/89pmHIn8Wb,1,DrShaunHarper,1,,
Stevens,FollowStevens,9295,228,938,3408,True,False,"Hoboken, NJ",,7330,"Stevens Institute of Technology, the Innovation University®, is a premier, private research university in Hoboken, N.J., just minutes from New York City.",True,False,2017,1,26,20,Meet @JackSkuller-- a #Stevens student who balances his studies as well as his rising music career!... https://t.co/BXKpF70xoO,,,Twitter Web Client,,True,False,6,6,Stevens,1,https://t.co/BXKpF70xoO,1,JackSkuller,1,,
Stevens,FollowStevens,9295,228,938,3408,True,False,"Hoboken, NJ",,7330,"Stevens Institute of Technology, the Innovation University®, is a premier, private research university in Hoboken, N.J., just minutes from New York City.",True,False,2017,1,26,15,"Thanks to the Hanlon 2 Lab, the future of financial #analytics &amp; #dataviz is here at #Stevens. Watch: https://t.co/rhbZNLB1IS  via @NJTVNews",,,Twitter Web Client,,True,False,3,5,"analytics, dataviz, Stevens",3,https://t.co/rhbZNLB1IS,1,NJTVNews,1,,
Stevens,FollowStevens,9295,228,938,3408,True,False,"Hoboken, NJ",,7330,"Stevens Institute of Technology, the Innovation University®, is a premier, private research university in Hoboken, N.J., just minutes from New York City.",True,False,2017,1,25,15,"#Stevens is proud to be part of the brainy #Hoboken community, and we will continue to contribute positively to the... https://t.co/dEMPQsyCGF",,,Twitter for Android,,True,False,11,34,"Stevens, Hoboken",2,https://t.co/dEMPQsyCGF,1,,0,,
Stevens,FollowStevens,9295,228,938,3408,True,False,"Hoboken, NJ",,7330,"Stevens Institute of Technology, the Innovation University®, is a premier, private research university in Hoboken, N.J., just minutes from New York City.",True,False,2017,1,24,20,"RT @stevens_mbball: 1 more day left to RSVP for this weekends alumni game. RSVP number of guests attending to rhurley@stevens.edu by Wed, J...",,,Twitter Web Client,,True,True,2,0,,0,,0,Stevens_MBBall,1,,
Stevens,FollowStevens,9295,228,938,3408,True,False,"Hoboken, NJ",,7330,"Stevens Institute of Technology, the Innovation University®, is a premier, private research university in Hoboken, N.J., just minutes from New York City.",True,False,2017,1,24,19,"Find out why Kevin Nepveux, a vice president at @pfizer, is happy to see his colleagues pursuing MBAs at #Stevens. https://t.co/lFI75DB1Aw",,,Twitter Web Client,,True,False,0,1,Stevens,1,https://t.co/lFI75DB1Aw,1,pfizer,1,,
Stevens,FollowStevens,9295,228,938,3408,True,False,"Hoboken, NJ",,7330,"Stevens Institute of Technology, the Innovation University®, is a premier, private research university in Hoboken, N.J., just minutes from New York City.",True,False,2017,1,24,16,Don't miss the #Stevens #Diversity Lecture on 1/26. Learn about the challenges students of color face in #highered.... https://t.co/0RodQYJErD,,,Twitter Web Client,,True,False,0,1,"Stevens, Diversity, highered",3,https://t.co/0RodQYJErD,1,,0,,
Stevens,FollowStevens,9295,228,938,3408,True,False,"Hoboken, NJ",,7330,"Stevens Institute of Technology, the Innovation University®, is a premier, private research university in Hoboken, N.J., just minutes from New York City.",True,False,2017,1,23,19,"Remember, the High Wind Warning for our area is in effect until 1AM Tuesday, and we're on Flood Watch until late Monday night. Be safe!",,,Twitter Web Client,,True,False,0,7,,0,,0,,0,,
Stevens,FollowStevens,9295,228,938,3408,True,False,"Hoboken, NJ",,7330,"Stevens Institute of Technology, the Innovation University®, is a premier, private research university in Hoboken, N.J., just minutes from New York City.",True,False,2017,1,23,16,Don't miss the 7th annual Freshmen Hall #Dodgeball Tournament! Test your skills tomorrow at 9:15pm in Walker Gym!... https://t.co/0Lw7egJWyn,,,Twitter Web Client,,True,False,1,4,Dodgeball,1,https://t.co/0Lw7egJWyn,1,,0,,
Stevens,FollowStevens,9295,228,938,3408,True,False,"Hoboken, NJ",,7330,"Stevens Institute of Technology, the Innovation University®, is a premier, private research university in Hoboken, N.J., just minutes from New York City.",True,False,2017,1,20,18,Read about #climatechange &amp; its potential for destruction from #Stevens own Professor @philiporton via the @nytimes... https://t.co/4DxgGR86s9,,,Twitter Web Client,,True,False,5,6,"climatechange, Stevens",2,https://t.co/4DxgGR86s9,1,"philiporton, nytimes",2,,
Stevens,FollowStevens,9295,228,938,3408,True,False,"Hoboken, NJ",,7330,"Stevens Institute of Technology, the Innovation University®, is a premier, private research university in Hoboken, N.J., just minutes from New York City.",True,False,2017,1,20,15,The 2017 Pre-College Summer programs application is open now! The priority deadline is Feb. 15. Learn more here:... https://t.co/3cbugQKs4l,,,Twitter Web Client,,True,False,2,1,,0,https://t.co/3cbugQKs4l,1,,0,,
Stevens,FollowStevens,9295,228,938,3408,True,False,"Hoboken, NJ",,7330,"Stevens Institute of Technology, the Innovation University®, is a premier, private research university in Hoboken, N.J., just minutes from New York City.",True,False,2017,1,19,21,@beanvaultcoffee Thank you! ,,,Twitter Web Client,beanvaultcoffee,True,False,0,0,,0,,0,beanvaultcoffee,1,,
Stevens,FollowStevens,9295,228,938,3408,True,False,"Hoboken, NJ",,7330,"Stevens Institute of Technology, the Innovation University®, is a premier, private research university in Hoboken, N.J., just minutes from New York City.",True,False,2017,1,19,19,"RT @StevensBusiness: At #Stevens, we teach students about #data visualization, #analytics &amp; how they create opportunity in business: https:...",,,Twitter Web Client,,True,True,2,0,"Stevens, data, analytics",3,,0,StevensBusiness,1,,
Stevens,FollowStevens,9295,228,938,3408,True,False,"Hoboken, NJ",,7330,"Stevens Institute of Technology, the Innovation University®, is a premier, private research university in Hoboken, N.J., just minutes from New York City.",True,False,2017,1,19,18,"It's a beautiful, sunny day on campus here in Hoboken! #StevensNow #StevensPride https://t.co/FVDDtqouns",,,Twitter Web Client,,True,False,10,22,"StevensNow, StevensPride",2,,0,,0,photo,
Stevens,FollowStevens,9295,228,938,3408,True,False,"Hoboken, NJ",,7330,"Stevens Institute of Technology, the Innovation University®, is a premier, private research university in Hoboken, N.J., just minutes from New York City.",True,False,2017,1,19,15,Join us on January 28th as #Stevens proudly hosts its annual National Girls and Women in Sports Day! Register here:... https://t.co/YUHr8njpcz,,,Twitter Web Client,,True,False,5,7,Stevens,1,https://t.co/YUHr8njpcz,1,,0,,
